Date,Exercise,Type,Exercise Calories,Exercise Minutes,Sets,Reps Per Set,Pounds,Steps,Note
2020-04-14,Fitbit calorie adjustment,Cardio,-659.0,1,,,,,
2020-04-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1923.0,134,,,,,
2020-04-15,Fitbit calorie adjustment,Cardio,-420.0,1,,,,,
2020-04-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,811.0,60,,,,,
2020-04-16,Fitbit calorie adjustment,Cardio,-951.0,1,,,,,
2020-04-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,996.0,76,,,,,
2020-04-17,Fitbit calorie adjustment,Cardio,-292.0,1,,,,,
2020-04-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2881.0,199,,,,,
2020-04-18,Fitbit calorie adjustment,Cardio,-845.0,1,,,,,
2020-04-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2535.0,173,,,,,
2020-04-19,Fitbit calorie adjustment,Cardio,-890.0,1,,,,,
2020-04-20,Fitbit calorie adjustment,Cardio,68.0,1,,,,,
2020-04-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,198.0,17,,,,,
2020-04-21,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,398.0,32,,,,,
2020-04-21,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,242.0,19,,,,,
2020-04-21,Fitbit calorie adjustment,Cardio,-564.0,1,,,,,
2020-04-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2800.0,193,,,,,
2020-04-22,Fitbit calorie adjustment,Cardio,-979.0,1,,,,,
2020-04-23,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,2029.0,139,,,,,
2020-04-23,Fitbit calorie adjustment,Cardio,-684.0,1,,,,,
2020-04-24,Fitbit calorie adjustment,Cardio,136.0,1,,,,,
2020-04-25,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3260.0,250,,,,,
2020-04-25,Fitbit calorie adjustment,Cardio,-843.0,1,,,,,
2020-04-26,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4200.0,331,,,,,
2020-04-26,Fitbit calorie adjustment,Cardio,-1203.0,1,,,,,
2020-04-27,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2175.0,167,,,,,
2020-04-27,Fitbit calorie adjustment,Cardio,-672.0,1,,,,,
2020-04-28,Fitbit calorie adjustment,Cardio,-226.0,1,,,,,
2020-04-29,Fitbit calorie adjustment,Cardio,245.0,1,,,,,
2020-04-30,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,2045.0,138,,,,,
2020-04-30,Fitbit calorie adjustment,Cardio,-928.0,1,,,,,
2020-05-01,Fitbit calorie adjustment,Cardio,-19.0,1,,,,,
2020-05-02,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,2350.0,164,,,,,
2020-05-02,Fitbit calorie adjustment,Cardio,-899.0,1,,,,,
2020-05-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4650.0,337,,,,,
2020-05-03,Fitbit calorie adjustment,Cardio,-1130.0,1,,,,,
2020-05-04,Fitbit calorie adjustment,Cardio,281.0,1,,,,,
2020-05-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2400.0,167,,,,,
2020-05-05,Fitbit calorie adjustment,Cardio,-987.0,1,,,,,
2020-05-06,Fitbit calorie adjustment,Cardio,-5.0,1,,,,,
2020-05-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2473.0,160,,,,,
2020-05-07,Fitbit calorie adjustment,Cardio,-766.0,1,,,,,
2020-05-08,Fitbit calorie adjustment,Cardio,217.0,1,,,,,
2020-05-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,700.0,57,,,,,
2020-05-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4250.0,299,,,,,
2020-05-09,Fitbit calorie adjustment,Cardio,-902.0,1,,,,,
2020-05-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2800.0,213,,,,,
2020-05-10,Fitbit calorie adjustment,Cardio,-1024.0,1,,,,,
2020-05-11,Fitbit calorie adjustment,Cardio,73.0,1,,,,,
2020-05-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1997.0,141,,,,,
2020-05-12,Fitbit calorie adjustment,Cardio,-505.0,1,,,,,
2020-05-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2175.0,165,,,,,
2020-05-13,Fitbit calorie adjustment,Cardio,-537.0,1,,,,,
2020-05-14,Fitbit calorie adjustment,Cardio,258.0,1,,,,,
2020-05-15,Fitbit calorie adjustment,Cardio,-324.0,1,,,,,
2020-05-16,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,3150.0,223,,,,,
2020-05-16,Fitbit calorie adjustment,Cardio,-666.0,1,,,,,
2020-05-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4259.0,331,,,,,
2020-05-17,Fitbit calorie adjustment,Cardio,-1247.0,1,,,,,
2020-05-18,Fitbit calorie adjustment,Cardio,107.0,1,,,,,
2020-05-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2896.0,189,,,,,
2020-05-19,Fitbit calorie adjustment,Cardio,-966.0,1,,,,,
2020-05-20,Fitbit calorie adjustment,Cardio,0.0,1,,,,,
2020-05-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2808.0,200,,,,,
2020-05-21,Fitbit calorie adjustment,Cardio,-877.0,1,,,,,
2020-05-22,Fitbit calorie adjustment,Cardio,127.0,1,,,,,
2020-05-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4800.0,373,,,,,
2020-05-23,Fitbit calorie adjustment,Cardio,-995.0,1,,,,,
2020-05-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2184.0,169,,,,,
2020-05-24,Fitbit calorie adjustment,Cardio,-983.0,1,,,,,
2020-05-25,Fitbit calorie adjustment,Cardio,45.0,1,,,,,
2020-05-26,Fitbit calorie adjustment,Cardio,-102.0,1,,,,,
2020-05-27,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3200.0,235,,,,,
2020-05-27,Fitbit calorie adjustment,Cardio,-746.0,1,,,,,
2020-05-28,Fitbit calorie adjustment,Cardio,88.0,1,,,,,
2020-05-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2400.0,174,,,,,
2020-05-29,Fitbit calorie adjustment,Cardio,-711.0,1,,,,,
2020-05-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2545.0,224,,,,,
2020-05-30,Fitbit calorie adjustment,Cardio,-893.0,1,,,,,
2020-05-31,Fitbit calorie adjustment,Cardio,443.0,1,,,,,
2020-06-01,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,268.0,36,,,,,
2020-06-01,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,222.0,32,,,,,
2020-06-01,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2064.0,172,,,,,
2020-06-01,Fitbit calorie adjustment,Cardio,-668.0,1,,,,,
2020-06-02,Fitbit calorie adjustment,Cardio,-103.0,1,,,,,
2020-06-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2113.0,165,,,,,
2020-06-03,Fitbit calorie adjustment,Cardio,-714.0,1,,,,,
2020-06-04,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,358.0,29,,,,,
2020-06-04,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,212.0,30,,,,,
2020-06-04,Fitbit calorie adjustment,Cardio,-82.0,1,,,,,
2020-06-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4500.0,374,,,,,
2020-06-05,Fitbit calorie adjustment,Cardio,-1052.0,1,,,,,
2020-06-06,Fitbit calorie adjustment,Cardio,-85.0,1,,,,,
2020-06-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2922.0,251,,,,,
2020-06-07,Fitbit calorie adjustment,Cardio,-1074.0,1,,,,,
2020-06-08,Fitbit calorie adjustment,Cardio,335.0,1,,,,,
2020-06-09,Fitbit calorie adjustment,Cardio,-245.0,1,,,,,
2020-06-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3145.0,266,,,,,
2020-06-10,Fitbit calorie adjustment,Cardio,-792.0,1,,,,,
2020-06-11,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,231.0,28,,,,,
2020-06-11,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,323.0,31,,,,,
2020-06-11,Fitbit calorie adjustment,Cardio,122.0,1,,,,,
2020-06-12,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5108.0,508,,,,,
2020-06-12,Fitbit calorie adjustment,Cardio,-1308.0,1,,,,,
2020-06-13,Fitbit calorie adjustment,Cardio,368.0,1,,,,,
2020-06-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2894.0,243,,,,,
2020-06-14,Fitbit calorie adjustment,Cardio,-996.0,1,,,,,
2020-06-15,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,287.0,33,,,,,
2020-06-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,216.0,30,,,,,
2020-06-15,Fitbit calorie adjustment,Cardio,20.0,1,,,,,
2020-06-16,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,274.0,31,,,,,
2020-06-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,180.0,30,,,,,
2020-06-16,Fitbit calorie adjustment,Cardio,135.0,1,,,,,
2020-06-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,230.0,30,,,,,
2020-06-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,291.0,30,,,,,
2020-06-17,Fitbit calorie adjustment,Cardio,-56.0,1,,,,,
2020-06-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2960.0,242,,,,,
2020-06-18,Fitbit calorie adjustment,Cardio,-845.0,1,,,,,
2020-06-19,Fitbit calorie adjustment,Cardio,100.0,1,,,,,
2020-06-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,5944.0,535,,,,,
2020-06-20,Fitbit calorie adjustment,Cardio,-1389.0,1,,,,,
2020-06-21,Fitbit calorie adjustment,Cardio,367.0,1,,,,,
2020-06-22,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,326.0,32,,,,,
2020-06-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,739.0,75,,,,,
2020-06-22,Fitbit calorie adjustment,Cardio,-478.0,1,,,,,
2020-06-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,252.0,30,,,,,
2020-06-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,312.0,30,,,,,
2020-06-23,Fitbit calorie adjustment,Cardio,427.0,1,,,,,
2020-06-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4488.0,386,,,,,
2020-06-24,Fitbit calorie adjustment,Cardio,-1330.0,1,,,,,
2020-06-25,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,224.0,32,,,,,
2020-06-25,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,324.0,33,,,,,
2020-06-25,Fitbit calorie adjustment,Cardio,27.0,1,,,,,
2020-06-26,"Bicycling, 10-12 mph, light (cycling, biking, bike riding)",Cardio,800.0,75,,,,,
2020-06-26,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,291.0,29,,,,,
2020-06-26,Fitbit calorie adjustment,Cardio,-1002.0,1,,,,,
2020-06-27,Fitbit calorie adjustment,Cardio,1080.0,1,,,,,
2020-06-28,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3090.0,252,,,,,
2020-06-28,Fitbit calorie adjustment,Cardio,-905.0,1,,,,,
2020-06-29,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,325.0,32,,,,,
2020-06-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,620.0,68,,,,,
2020-06-29,Fitbit calorie adjustment,Cardio,-248.0,1,,,,,
2020-06-30,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,216.0,34,,,,,
2020-06-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,745.0,64,,,,,
2020-06-30,Fitbit calorie adjustment,Cardio,75.0,1,,,,,
2020-07-01,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,214.0,29,,,,,
2020-07-01,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,308.0,29,,,,,
2020-07-01,Fitbit calorie adjustment,Cardio,3.0,1,,,,,
2020-07-02,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,6593.0,604,,,,,
2020-07-02,Fitbit calorie adjustment,Cardio,-1485.0,1,,,,,
2020-07-03,Fitbit calorie adjustment,Cardio,445.0,1,,,,,
2020-07-04,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2844.0,255,,,,,
2020-07-04,Fitbit calorie adjustment,Cardio,-923.0,1,,,,,
2020-07-05,Fitbit calorie adjustment,Cardio,190.0,1,,,,,
2020-07-06,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4248.0,376,,,,,
2020-07-06,Fitbit calorie adjustment,Cardio,-1270.0,1,,,,,
2020-07-07,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,304.0,32,,,,,
2020-07-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,190.0,30,,,,,
2020-07-07,Fitbit calorie adjustment,Cardio,180.0,1,,,,,
2020-07-08,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,213.0,31,,,,,
2020-07-08,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,259.0,33,,,,,
2020-07-08,Fitbit calorie adjustment,Cardio,44.0,1,,,,,
2020-07-09,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,186.0,33,,,,,
2020-07-09,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,263.0,32,,,,,
2020-07-09,Fitbit calorie adjustment,Cardio,-83.0,1,,,,,
2020-07-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,200.0,30,,,,,
2020-07-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,288.0,30,,,,,
2020-07-10,Fitbit calorie adjustment,Cardio,-185.0,1,,,,,
2020-07-11,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4128.0,363,,,,,
2020-07-11,Fitbit calorie adjustment,Cardio,-1150.0,1,,,,,
2020-07-12,Fitbit calorie adjustment,Cardio,160.0,1,,,,,
2020-07-13,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,214.0,33,,,,,
2020-07-13,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,296.0,33,,,,,
2020-07-13,Fitbit calorie adjustment,Cardio,-279.0,1,,,,,
2020-07-14,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,258.0,31,,,,,
2020-07-14,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,271.0,32,,,,,
2020-07-14,Fitbit calorie adjustment,Cardio,73.0,1,,,,,
2020-07-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4969.0,450,,,,,
2020-07-15,Fitbit calorie adjustment,Cardio,-1036.0,1,,,,,
2020-07-16,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,284.0,33,,,,,
2020-07-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,199.0,30,,,,,
2020-07-16,Fitbit calorie adjustment,Cardio,-346.0,1,,,,,
2020-07-17,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,200.0,36,,,,,
2020-07-17,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,315.0,33,,,,,
2020-07-17,Fitbit calorie adjustment,Cardio,-280.0,1,,,,,
2020-07-18,Fitbit calorie adjustment,Cardio,98.0,1,,,,,
2020-07-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3875.0,314,,,,,
2020-07-19,Fitbit calorie adjustment,Cardio,-1123.0,1,,,,,
2020-07-20,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,201.0,31,,,,,
2020-07-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,272.0,30,,,,,
2020-07-20,Fitbit calorie adjustment,Cardio,-374.0,1,,,,,
2020-07-21,Fitbit calorie adjustment,Cardio,-602.0,1,,,,,
2020-07-21,"Walking, 3.5 mph, brisk pace",Cardio,350.0,75,,,,,
2020-07-22,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,213.0,39,,,,,
2020-07-22,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,299.0,32,,,,,
2020-07-22,Fitbit calorie adjustment,Cardio,-287.0,1,,,,,
2020-07-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,7265.0,745,,,,,
2020-07-23,Fitbit calorie adjustment,Cardio,-1720.0,1,,,,,
2020-07-24,Fitbit calorie adjustment,Cardio,167.0,1,,,,,
2020-07-25,Fitbit calorie adjustment,Cardio,34.0,1,,,,,
2020-07-26,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2999.0,248,,,,,
2020-07-26,Fitbit calorie adjustment,Cardio,-433.0,1,,,,,
2020-07-27,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,293.0,32,,,,,
2020-07-27,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,222.0,32,,,,,
2020-07-27,Fitbit calorie adjustment,Cardio,-262.0,1,,,,,
2020-07-28,Fitbit calorie adjustment,Cardio,-217.0,1,,,,,
2020-07-29,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,276.0,33,,,,,
2020-07-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,287.0,30,,,,,
2020-07-29,Fitbit calorie adjustment,Cardio,-10.0,1,,,,,
2020-07-30,Fitbit calorie adjustment,Cardio,24.0,1,,,,,
2020-07-31,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,6400.0,578,,,,,
2020-07-31,Fitbit calorie adjustment,Cardio,-1112.0,1,,,,,
2020-08-01,Fitbit calorie adjustment,Cardio,265.0,1,,,,,
2020-08-02,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3056.0,259,,,,,
2020-08-02,Fitbit calorie adjustment,Cardio,-949.0,1,,,,,
2020-08-03,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,241.0,31,,,,,
2020-08-03,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,336.0,33,,,,,
2020-08-03,Fitbit calorie adjustment,Cardio,-63.0,1,,,,,
2020-08-04,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,86.0,14,,,,,
2020-08-04,Fitbit calorie adjustment,Cardio,119.0,1,,,,,
2020-08-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2276.0,199,,,,,
2020-08-05,Fitbit calorie adjustment,Cardio,-640.0,1,,,,,
2020-08-06,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,327.0,35,,,,,
2020-08-06,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,248.0,31,,,,,
2020-08-06,Fitbit calorie adjustment,Cardio,-71.0,1,,,,,
2020-08-07,Fitbit calorie adjustment,Cardio,212.0,1,,,,,
2020-08-08,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,4536.0,456,,,,,
2020-08-08,Fitbit calorie adjustment,Cardio,-1119.0,1,,,,,
2020-08-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1817.0,161,,,,,
2020-08-09,Fitbit calorie adjustment,Cardio,-563.0,1,,,,,
2020-08-10,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,173.0,32,,,,,
2020-08-10,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,315.0,33,,,,,
2020-08-10,Fitbit calorie adjustment,Cardio,-252.0,1,,,,,
2020-08-11,Fitbit calorie adjustment,Cardio,-737.0,1,,,,,
2020-08-11,"Walking, 3.5 mph, brisk pace",Cardio,725.0,140,,,,,
2020-08-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3118.0,270,,,,,
2020-08-12,Fitbit calorie adjustment,Cardio,-1110.0,1,,,,,
2020-08-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,192.0,29,,,,,
2020-08-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,320.0,31,,,,,
2020-08-13,Fitbit calorie adjustment,Cardio,-26.0,1,,,,,
2020-08-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2597.0,221,,,,,
2020-08-14,Fitbit calorie adjustment,Cardio,-870.0,1,,,,,
2020-08-15,Fitbit calorie adjustment,Cardio,337.0,1,,,,,
2020-08-16,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,3105.0,290,,,,,
2020-08-16,Fitbit calorie adjustment,Cardio,-1127.0,1,,,,,
2020-08-17,Fitbit calorie adjustment,Cardio,221.0,1,,,,,
2020-08-18,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,263.0,36,,,,,
2020-08-18,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,316.0,31,,,,,
2020-08-18,Fitbit calorie adjustment,Cardio,-104.0,1,,,,,
2020-08-19,Fitbit calorie adjustment,Cardio,533.0,1,,,,,
2020-08-20,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,219.0,35,,,,,
2020-08-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2925.0,247,,,,,
2020-08-20,Fitbit calorie adjustment,Cardio,-849.0,1,,,,,
2020-08-21,Fitbit calorie adjustment,Cardio,82.0,1,,,,,
2020-08-22,Fitbit calorie adjustment,Cardio,-3.0,1,,,,,
2020-08-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2510.0,222,,,,,
2020-08-23,Fitbit calorie adjustment,Cardio,-1017.0,1,,,,,
2020-08-24,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,746.0,75,,,,,
2020-08-24,Fitbit calorie adjustment,Cardio,-394.0,1,,,,,
2020-08-25,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,917.0,76,,,,,
2020-08-25,Fitbit calorie adjustment,Cardio,-695.0,1,,,,,
2020-08-26,Fitbit calorie adjustment,Cardio,-580.0,1,,,,,
2020-08-26,"Running (jogging), 7.5 mph (8 min mile)",Cardio,419.0,30,,,,,
2020-08-27,Fitbit calorie adjustment,Cardio,-165.0,1,,,,,
2020-08-28,Fitbit calorie adjustment,Cardio,-413.0,1,,,,,
2020-08-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2479.0,206,,,,,
2020-08-29,Fitbit calorie adjustment,Cardio,-812.0,1,,,,,
2020-08-30,Fitbit calorie adjustment,Cardio,-412.0,1,,,,,
2020-08-31,Fitbit calorie adjustment,Cardio,-781.0,1,,,,,
2020-09-01,Fitbit calorie adjustment,Cardio,-456.0,1,,,,,
2020-09-02,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,962.0,75,,,,,
2020-09-02,Fitbit calorie adjustment,Cardio,-763.0,1,,,,,
2020-09-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,925.0,75,,,,,
2020-09-03,Fitbit calorie adjustment,Cardio,-517.0,1,,,,,
2020-09-04,Fitbit calorie adjustment,Cardio,-497.0,1,,,,,
2020-09-05,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,998.0,90,,,,,
2020-09-05,Fitbit calorie adjustment,Cardio,-568.0,1,,,,,
2020-09-06,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1188.0,90,,,,,
2020-09-06,Fitbit calorie adjustment,Cardio,-500.0,1,,,,,
2020-09-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,779.0,60,,,,,
2020-09-07,Fitbit calorie adjustment,Cardio,-496.0,1,,,,,
2020-09-08,Fitbit calorie adjustment,Cardio,-596.0,1,,,,,
2020-09-09,Fitbit calorie adjustment,Cardio,-502.0,1,,,,,
2020-09-10,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,796.0,61,,,,,
2020-09-10,Fitbit calorie adjustment,Cardio,-500.0,1,,,,,
2020-09-11,Fitbit calorie adjustment,Cardio,-384.0,1,,,,,
2020-09-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2690.0,211,,,,,
